panel_id,interviews_observed,n_interviews_observed,n_interview_records,first_interview_month_index,last_interview_month_index,has_complete_interviews_1_4,interviews_exactly_three_months_apart,n_distinct_expected_reference_months,n_distinct_mtbi_reference_months,has_complete_12_month_mtbi_panel
0410266,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410268,123,3,3,24231,24237,FALSE,TRUE,9,9,FALSE
0410271,134,3,3,24231,24240,FALSE,FALSE,9,9,FALSE
0410273,2,1,1,24234,24234,FALSE,TRUE,3,3,FALSE
0410278,234,3,3,24234,24240,FALSE,TRUE,9,9,FALSE
0410288,134,3,3,24231,24240,FALSE,FALSE,9,9,FALSE
0410293,12,2,2,24231,24234,FALSE,TRUE,6,6,FALSE
0410295,12,2,2,24231,24234,FALSE,TRUE,6,6,FALSE
0410297,2,1,1,24234,24234,FALSE,TRUE,3,3,FALSE
0410298,2,1,1,24234,24234,FALSE,TRUE,3,3,FALSE
0410302,12,2,2,24231,24234,FALSE,TRUE,6,6,FALSE
0410309,123,3,3,24231,24237,FALSE,TRUE,9,9,FALSE
0410311,12,2,2,24231,24234,FALSE,TRUE,6,6,FALSE
0410313,4,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410314,134,3,3,24231,24240,FALSE,FALSE,9,9,FALSE
0410316,34,2,2,24237,24240,FALSE,TRUE,6,6,FALSE
0410320,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410321,3,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410322,134,3,3,24231,24240,FALSE,FALSE,9,9,FALSE
0410323,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410325,124,3,3,24231,24240,FALSE,FALSE,9,9,FALSE
0410330,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410333,234,3,3,24234,24240,FALSE,TRUE,9,9,FALSE
0410334,234,3,3,24234,24240,FALSE,TRUE,9,9,FALSE
0410342,24,2,2,24234,24240,FALSE,FALSE,6,6,FALSE
0410352,4,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410354,124,3,3,24231,24240,FALSE,FALSE,9,9,FALSE
0410356,134,3,3,24231,24240,FALSE,FALSE,9,9,FALSE
0410358,34,2,2,24237,24240,FALSE,TRUE,6,6,FALSE
0410362,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410365,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410366,4,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410370,2,1,1,24234,24234,FALSE,TRUE,3,3,FALSE
0410373,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410376,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410377,12,2,2,24231,24234,FALSE,TRUE,6,6,FALSE
0410379,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410382,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410386,3,1,1,24237,24237,FALSE,TRUE,3,3,FALSE
0410387,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410390,234,3,3,24234,24240,FALSE,TRUE,9,9,FALSE
0410392,34,2,2,24231,24234,FALSE,TRUE,6,6,FALSE
0410396,3,1,1,24237,24237,FALSE,TRUE,3,3,FALSE
0410399,12,2,2,24231,24234,FALSE,TRUE,6,6,FALSE
0410402,3,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410404,3,1,1,24237,24237,FALSE,TRUE,3,3,FALSE
0410407,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410413,134,3,3,24231,24240,FALSE,FALSE,9,9,FALSE
0410417,234,3,3,24234,24240,FALSE,TRUE,9,9,FALSE
0410418,123,3,3,24231,24237,FALSE,TRUE,9,9,FALSE
0410422,13,2,2,24231,24237,FALSE,FALSE,6,6,FALSE
0410427,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410431,23,2,2,24234,24237,FALSE,TRUE,6,6,FALSE
0410435,12,2,2,24231,24234,FALSE,TRUE,6,6,FALSE
0410436,4,1,1,24240,24240,FALSE,TRUE,3,3,FALSE
0410437,3,1,1,24237,24237,FALSE,TRUE,3,3,FALSE
0410446,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410447,14,2,2,24231,24240,FALSE,FALSE,6,6,FALSE
0410448,4,1,1,24240,24240,FALSE,TRUE,3,3,FALSE
0410451,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410452,123,3,3,24231,24237,FALSE,TRUE,9,9,FALSE
0410455,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410457,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410461,12,2,2,24231,24234,FALSE,TRUE,6,6,FALSE
0410464,14,2,2,24231,24240,FALSE,FALSE,6,6,FALSE
0410465,23,2,2,24234,24237,FALSE,TRUE,6,6,FALSE
0410470,134,3,3,24231,24240,FALSE,FALSE,9,9,FALSE
0410471,4,1,1,24240,24240,FALSE,TRUE,3,3,FALSE
0410479,12,2,2,24231,24234,FALSE,TRUE,6,6,FALSE
0410480,134,3,3,24231,24240,FALSE,FALSE,9,9,FALSE
0410481,2,1,1,24234,24234,FALSE,TRUE,3,3,FALSE
0410482,4,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410484,13,2,2,24231,24237,FALSE,FALSE,6,6,FALSE
0410485,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410488,234,3,3,24234,24240,FALSE,TRUE,9,9,FALSE
0410495,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410500,134,3,3,24231,24240,FALSE,FALSE,9,9,FALSE
0410502,2,1,1,24234,24234,FALSE,TRUE,3,3,FALSE
0410505,134,3,3,24231,24240,FALSE,FALSE,9,9,FALSE
0410508,34,2,2,24237,24240,FALSE,TRUE,6,6,FALSE
0410512,12,2,2,24231,24234,FALSE,TRUE,6,6,FALSE
0410515,123,3,3,24231,24237,FALSE,TRUE,9,9,FALSE
0410516,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410517,234,3,3,24234,24240,FALSE,TRUE,9,9,FALSE
0410519,4,1,1,24240,24240,FALSE,TRUE,3,3,FALSE
0410520,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410530,12,2,2,24231,24234,FALSE,TRUE,6,6,FALSE
0410534,2,1,1,24234,24234,FALSE,TRUE,3,3,FALSE
0410537,3,1,1,24237,24237,FALSE,TRUE,3,3,FALSE
0410538,123,3,3,24231,24237,FALSE,TRUE,9,9,FALSE
0410543,12,2,2,24231,24234,FALSE,TRUE,6,6,FALSE
0410544,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410546,3,1,1,24237,24237,FALSE,TRUE,3,3,FALSE
0410547,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410550,3,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410551,3,1,1,24237,24237,FALSE,TRUE,3,3,FALSE
0410553,123,3,3,24231,24237,FALSE,TRUE,9,9,FALSE
0410554,123,3,3,24231,24237,FALSE,TRUE,9,9,FALSE
0410562,34,2,2,24237,24240,FALSE,TRUE,6,6,FALSE
0410565,34,2,2,24237,24240,FALSE,TRUE,6,6,FALSE
0410572,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410573,123,3,3,24231,24237,FALSE,TRUE,9,9,FALSE
0410588,3,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410589,2,1,1,24234,24234,FALSE,TRUE,3,3,FALSE
0410591,234,3,3,24234,24240,FALSE,TRUE,9,9,FALSE
0410594,2,1,1,24234,24234,FALSE,TRUE,3,3,FALSE
0410595,234,3,3,24234,24240,FALSE,TRUE,9,9,FALSE
0410597,24,2,2,24234,24240,FALSE,FALSE,6,6,FALSE
0410598,234,3,3,24234,24240,FALSE,TRUE,9,9,FALSE
0410599,124,3,3,24231,24240,FALSE,FALSE,9,9,FALSE
0410600,3,1,1,24237,24237,FALSE,TRUE,3,3,FALSE
0410601,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410602,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410603,3,1,1,24237,24237,FALSE,TRUE,3,3,FALSE
0410604,12,2,2,24231,24234,FALSE,TRUE,6,6,FALSE
0410608,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410611,124,3,3,24231,24240,FALSE,FALSE,9,9,FALSE
0410616,123,3,3,24231,24237,FALSE,TRUE,9,9,FALSE
0410617,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410618,34,2,2,24237,24240,FALSE,TRUE,6,6,FALSE
0410619,3,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410620,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410625,12,2,2,24231,24234,FALSE,TRUE,6,6,FALSE
0410633,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410635,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410637,124,3,3,24231,24240,FALSE,FALSE,9,9,FALSE
0410638,2,1,1,24234,24234,FALSE,TRUE,3,3,FALSE
0410639,12,2,2,24231,24234,FALSE,TRUE,6,6,FALSE
0410644,4,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410649,234,3,3,24234,24240,FALSE,TRUE,9,9,FALSE
0410650,123,3,3,24231,24237,FALSE,TRUE,9,9,FALSE
0410653,34,2,2,24231,24234,FALSE,TRUE,6,6,FALSE
0410656,234,3,3,24234,24240,FALSE,TRUE,9,9,FALSE
0410657,12,2,2,24231,24234,FALSE,TRUE,6,6,FALSE
0410658,12,2,2,24231,24234,FALSE,TRUE,6,6,FALSE
0410660,234,3,3,24234,24240,FALSE,TRUE,9,9,FALSE
0410661,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410666,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410667,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410672,23,2,2,24234,24237,FALSE,TRUE,6,6,FALSE
0410673,3,1,1,24237,24237,FALSE,TRUE,3,3,FALSE
0410676,14,2,2,24231,24240,FALSE,FALSE,6,6,FALSE
0410682,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410687,4,1,1,24240,24240,FALSE,TRUE,3,3,FALSE
0410688,123,3,3,24231,24237,FALSE,TRUE,9,9,FALSE
0410689,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410690,134,3,3,24231,24240,FALSE,FALSE,9,9,FALSE
0410693,123,3,3,24231,24237,FALSE,TRUE,9,9,FALSE
0410696,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410697,234,3,3,24234,24240,FALSE,TRUE,9,9,FALSE
0410698,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410701,234,3,3,24231,24237,FALSE,TRUE,9,9,FALSE
0410705,12,2,2,24231,24234,FALSE,TRUE,6,6,FALSE
0410711,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410713,12,2,2,24231,24234,FALSE,TRUE,6,6,FALSE
0410715,4,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410724,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410729,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410731,234,3,3,24234,24240,FALSE,TRUE,9,9,FALSE
0410732,12,2,2,24231,24234,FALSE,TRUE,6,6,FALSE
0410737,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410738,234,3,3,24234,24240,FALSE,TRUE,9,9,FALSE
0410742,34,2,2,24237,24240,FALSE,TRUE,6,6,FALSE
0410743,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410747,3,1,1,24237,24237,FALSE,TRUE,3,3,FALSE
0410748,234,3,3,24231,24237,FALSE,TRUE,9,9,FALSE
0410752,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410756,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410757,2,1,1,24234,24234,FALSE,TRUE,3,3,FALSE
0410761,12,2,2,24231,24234,FALSE,TRUE,6,6,FALSE
0410763,34,2,2,24237,24240,FALSE,TRUE,6,6,FALSE
0410775,234,3,3,24234,24240,FALSE,TRUE,9,9,FALSE
0410778,124,3,3,24231,24240,FALSE,FALSE,9,9,FALSE
0410779,2,1,1,24234,24234,FALSE,TRUE,3,3,FALSE
0410789,124,3,3,24231,24240,FALSE,FALSE,9,9,FALSE
0410794,14,2,2,24231,24240,FALSE,FALSE,6,6,FALSE
0410800,13,2,2,24231,24237,FALSE,FALSE,6,6,FALSE
0410801,2,1,1,24234,24234,FALSE,TRUE,3,3,FALSE
0410802,124,3,3,24231,24240,FALSE,FALSE,9,9,FALSE
0410805,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410806,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410815,124,3,3,24231,24240,FALSE,FALSE,9,9,FALSE
0410817,14,2,2,24231,24240,FALSE,FALSE,6,6,FALSE
0410819,34,2,2,24237,24240,FALSE,TRUE,6,6,FALSE
0410822,234,3,3,24234,24240,FALSE,TRUE,9,9,FALSE
0410826,12,2,2,24231,24234,FALSE,TRUE,6,6,FALSE
0410827,12,2,2,24231,24234,FALSE,TRUE,6,6,FALSE
0410828,234,3,3,24234,24240,FALSE,TRUE,9,9,FALSE
0410831,2,1,1,24234,24234,FALSE,TRUE,3,3,FALSE
0410842,124,3,3,24231,24240,FALSE,FALSE,9,9,FALSE
0410843,4,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410844,2,1,1,24234,24234,FALSE,TRUE,3,3,FALSE
0410845,4,1,1,24240,24240,FALSE,TRUE,3,3,FALSE
0410849,234,3,3,24234,24240,FALSE,TRUE,9,9,FALSE
0410856,234,3,3,24234,24240,FALSE,TRUE,9,9,FALSE
0410859,2,1,1,24234,24234,FALSE,TRUE,3,3,FALSE
0410860,2,1,1,24234,24234,FALSE,TRUE,3,3,FALSE
0410862,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410865,34,2,2,24237,24240,FALSE,TRUE,6,6,FALSE
0410868,24,2,2,24234,24240,FALSE,FALSE,6,6,FALSE
0410877,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410879,14,2,2,24231,24240,FALSE,FALSE,6,6,FALSE
0410880,13,2,2,24231,24237,FALSE,FALSE,6,6,FALSE
0410882,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410889,24,2,2,24234,24240,FALSE,FALSE,6,6,FALSE
0410890,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410893,23,2,2,24234,24237,FALSE,TRUE,6,6,FALSE
0410895,23,2,2,24234,24237,FALSE,TRUE,6,6,FALSE
0410900,34,2,2,24237,24240,FALSE,TRUE,6,6,FALSE
0410901,2,1,1,24234,24234,FALSE,TRUE,3,3,FALSE
0410903,134,3,3,24231,24240,FALSE,FALSE,9,9,FALSE
0410906,234,3,3,24234,24240,FALSE,TRUE,9,9,FALSE
0410909,12,2,2,24231,24234,FALSE,TRUE,6,6,FALSE
0410910,34,2,2,24237,24240,FALSE,TRUE,6,6,FALSE
0410918,234,3,3,24234,24240,FALSE,TRUE,9,9,FALSE
0410919,234,3,3,24234,24240,FALSE,TRUE,9,9,FALSE
0410923,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410924,34,2,2,24237,24240,FALSE,TRUE,6,6,FALSE
0410928,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410930,123,3,3,24231,24237,FALSE,TRUE,9,9,FALSE
0410932,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410936,234,3,3,24234,24240,FALSE,TRUE,9,9,FALSE
0410938,13,2,2,24231,24237,FALSE,FALSE,6,6,FALSE
0410939,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410940,34,2,2,24237,24240,FALSE,TRUE,6,6,FALSE
0410941,12,2,2,24231,24234,FALSE,TRUE,6,6,FALSE
0410942,3,1,1,24237,24237,FALSE,TRUE,3,3,FALSE
0410944,3,1,1,24237,24237,FALSE,TRUE,3,3,FALSE
0410945,234,3,3,24234,24240,FALSE,TRUE,9,9,FALSE
0410946,3,1,1,24237,24237,FALSE,TRUE,3,3,FALSE
0410947,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410948,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410951,234,3,3,24234,24240,FALSE,TRUE,9,9,FALSE
0410953,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410954,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0410957,12,2,2,24231,24234,FALSE,TRUE,6,6,FALSE
0410959,34,2,2,24237,24240,FALSE,TRUE,6,6,FALSE
0410964,2,1,1,24234,24234,FALSE,TRUE,3,3,FALSE
0410966,123,3,3,24231,24237,FALSE,TRUE,9,9,FALSE
0410972,234,3,3,24234,24240,FALSE,TRUE,9,9,FALSE
0410974,24,2,2,24234,24240,FALSE,FALSE,6,6,FALSE
0410975,234,3,3,24234,24240,FALSE,TRUE,9,9,FALSE
0410977,14,2,2,24231,24240,FALSE,FALSE,6,6,FALSE
0410978,123,3,3,24231,24237,FALSE,TRUE,9,9,FALSE
0410979,123,3,3,24231,24237,FALSE,TRUE,9,9,FALSE
0410986,234,3,3,24234,24240,FALSE,TRUE,9,9,FALSE
0410989,124,3,3,24231,24240,FALSE,FALSE,9,9,FALSE
0410991,234,3,3,24234,24240,FALSE,TRUE,9,9,FALSE
0410993,34,2,2,24237,24240,FALSE,TRUE,6,6,FALSE
0410999,4,1,1,24240,24240,FALSE,TRUE,3,3,FALSE
0411003,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0411010,34,2,2,24237,24240,FALSE,TRUE,6,6,FALSE
0411011,134,3,3,24231,24240,FALSE,FALSE,9,9,FALSE
0411012,34,2,2,24237,24240,FALSE,TRUE,6,6,FALSE
0411013,124,3,3,24231,24240,FALSE,FALSE,9,9,FALSE
0411014,34,2,2,24237,24240,FALSE,TRUE,6,6,FALSE
0411015,124,3,3,24231,24240,FALSE,FALSE,9,9,FALSE
0411019,134,3,3,24231,24240,FALSE,FALSE,9,9,FALSE
0411022,234,3,3,24234,24240,FALSE,TRUE,9,9,FALSE
0411024,123,3,3,24231,24237,FALSE,TRUE,9,9,FALSE
0411026,34,2,2,24237,24240,FALSE,TRUE,6,6,FALSE
0411028,123,3,3,24231,24237,FALSE,TRUE,9,9,FALSE
0411030,123,3,3,24231,24237,FALSE,TRUE,9,9,FALSE
0411034,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0411039,234,3,3,24234,24240,FALSE,TRUE,9,9,FALSE
0411040,13,2,2,24231,24237,FALSE,FALSE,6,6,FALSE
0411043,234,3,3,24234,24240,FALSE,TRUE,9,9,FALSE
0411045,14,2,2,24231,24240,FALSE,FALSE,6,6,FALSE
0411048,234,3,3,24234,24240,FALSE,TRUE,9,9,FALSE
0411051,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0411053,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0411056,234,3,3,24234,24240,FALSE,TRUE,9,9,FALSE
0411061,123,3,3,24231,24237,FALSE,TRUE,9,9,FALSE
0411063,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0411066,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0411069,12,2,2,24231,24234,FALSE,TRUE,6,6,FALSE
0411075,13,2,2,24231,24237,FALSE,FALSE,6,6,FALSE
0411082,4,1,1,24240,24240,FALSE,TRUE,3,3,FALSE
0411084,234,3,3,24234,24240,FALSE,TRUE,9,9,FALSE
0411086,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0411087,234,3,3,24234,24240,FALSE,TRUE,9,9,FALSE
0411090,12,2,2,24231,24234,FALSE,TRUE,6,6,FALSE
0411091,12,2,2,24231,24234,FALSE,TRUE,6,6,FALSE
0411094,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0411097,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0411100,234,3,3,24234,24240,FALSE,TRUE,9,9,FALSE
0411103,234,3,3,24234,24240,FALSE,TRUE,9,9,FALSE
0411110,3,1,1,24237,24237,FALSE,TRUE,3,3,FALSE
0411111,12,2,2,24231,24234,FALSE,TRUE,6,6,FALSE
0411113,234,3,3,24234,24240,FALSE,TRUE,9,9,FALSE
0411115,234,3,3,24234,24240,FALSE,TRUE,9,9,FALSE
0411124,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0411125,34,2,2,24237,24240,FALSE,TRUE,6,6,FALSE
0411134,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0411136,13,2,2,24231,24237,FALSE,FALSE,6,6,FALSE
0411137,4,1,1,24240,24240,FALSE,TRUE,3,3,FALSE
0411138,134,3,3,24231,24240,FALSE,FALSE,9,9,FALSE
0411140,234,3,3,24234,24240,FALSE,TRUE,9,9,FALSE
0411141,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0411145,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0411146,1,1,1,24231,24231,FALSE,TRUE,3,3,FALSE
0411147,123,3,3,24231,24237,FALSE,TRUE,9,9,FALSE
0417265,234,3,3,24235,24241,FALSE,TRUE,9,9,FALSE
0417273,234,3,3,24235,24241,FALSE,TRUE,9,9,FALSE
0417275,34,2,2,24238,24241,FALSE,TRUE,6,6,FALSE
0417277,12,2,2,24232,24235,FALSE,TRUE,6,6,FALSE
0417279,4,1,1,24232,24232,FALSE,TRUE,3,3,FALSE
0417282,1,1,1,24232,24232,FALSE,TRUE,3,3,FALSE
0417283,34,2,2,24238,24241,FALSE,TRUE,6,6,FALSE
0417285,34,2,2,24238,24241,FALSE,TRUE,6,6,FALSE
0417286,234,3,3,24235,24241,FALSE,TRUE,9,9,FALSE
0417288,1,1,1,24232,24232,FALSE,TRUE,3,3,FALSE
0417291,234,3,3,24235,24241,FALSE,TRUE,9,9,FALSE
0417294,134,3,3,24232,24241,FALSE,FALSE,9,9,FALSE
0417297,3,1,1,24238,24238,FALSE,TRUE,3,3,FALSE
0417300,1,1,1,24232,24232,FALSE,TRUE,3,3,FALSE
0417302,12,2,2,24232,24235,FALSE,TRUE,6,6,FALSE
0417306,1,1,1,24232,24232,FALSE,TRUE,3,3,FALSE
0417307,3,1,1,24238,24238,FALSE,TRUE,3,3,FALSE
0417310,34,2,2,24238,24241,FALSE,TRUE,6,6,FALSE
0417313,234,3,3,24235,24241,FALSE,TRUE,9,9,FALSE
0417320,13,2,2,24232,24238,FALSE,FALSE,6,6,FALSE
0417323,1,1,1,24232,24232,FALSE,TRUE,3,3,FALSE
0417324,4,1,1,24232,24232,FALSE,TRUE,3,3,FALSE
0417327,234,3,3,24235,24241,FALSE,TRUE,9,9,FALSE
0417328,34,2,2,24232,24235,FALSE,TRUE,6,6,FALSE
0417329,1,1,1,24232,24232,FALSE,TRUE,3,3,FALSE
0417330,134,3,3,24232,24241,FALSE,FALSE,9,9,FALSE
0417332,34,2,2,24238,24241,FALSE,TRUE,6,6,FALSE
0417333,1,1,1,24232,24232,FALSE,TRUE,3,3,FALSE
0417335,2,1,1,24235,24235,FALSE,TRUE,3,3,FALSE
0417337,1,1,1,24232,24232,FALSE,TRUE,3,3,FALSE
0417340,12,2,2,24232,24235,FALSE,TRUE,6,6,FALSE
0417341,23,2,2,24235,24238,FALSE,TRUE,6,6,FALSE
0417343,234,3,3,24235,24241,FALSE,TRUE,9,9,FALSE
0417345,234,3,3,24235,24241,FALSE,TRUE,9,9,FALSE
0417350,124,3,3,24232,24241,FALSE,FALSE,9,9,FALSE
0417353,3,1,1,24238,24238,FALSE,TRUE,3,3,FALSE
0417357,234,3,3,24235,24241,FALSE,TRUE,9,9,FALSE
0417358,4,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0417366,124,3,3,24232,24241,FALSE,FALSE,9,9,FALSE
0417368,23,2,2,24235,24238,FALSE,TRUE,6,6,FALSE
0417369,1,1,1,24232,24232,FALSE,TRUE,3,3,FALSE
0417370,1,1,1,24232,24232,FALSE,TRUE,3,3,FALSE
0417374,1,1,1,24232,24232,FALSE,TRUE,3,3,FALSE
0417375,1,1,1,24232,24232,FALSE,TRUE,3,3,FALSE
0417377,234,3,3,24235,24241,FALSE,TRUE,9,9,FALSE
0417380,1,1,1,24232,24232,FALSE,TRUE,3,3,FALSE
0417383,234,3,3,24235,24241,FALSE,TRUE,9,9,FALSE
0417384,1,1,1,24232,24232,FALSE,TRUE,3,3,FALSE
0417387,1,1,1,24232,24232,FALSE,TRUE,3,3,FALSE
0417389,1,1,1,24232,24232,FALSE,TRUE,3,3,FALSE
0417392,234,3,3,24235,24241,FALSE,TRUE,9,9,FALSE
0417393,123,3,3,24232,24238,FALSE,TRUE,9,9,FALSE
0417394,3,1,1,24232,24232,FALSE,TRUE,3,3,FALSE
0417400,1,1,1,24232,24232,FALSE,TRUE,3,3,FALSE
0417407,1,1,1,24232,24232,FALSE,TRUE,3,3,FALSE
0417411,1,1,1,24232,24232,FALSE,TRUE,3,3,FALSE
0417414,123,3,3,24232,24238,FALSE,TRUE,9,9,FALSE
0417415,3,1,1,24238,24238,FALSE,TRUE,3,3,FALSE
0417416,1,1,1,24232,24232,FALSE,TRUE,3,3,FALSE
0417417,1,1,1,24232,24232,FALSE,TRUE,3,3,FALSE
0417422,4,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0417424,234,3,3,24235,24241,FALSE,TRUE,9,9,FALSE
0417426,12,2,2,24232,24235,FALSE,TRUE,6,6,FALSE
0417430,2,1,1,24235,24235,FALSE,TRUE,3,3,FALSE
0417432,4,1,1,24241,24241,FALSE,TRUE,3,3,FALSE
0417433,13,2,2,24232,24238,FALSE,FALSE,6,6,FALSE
0417438,1,1,1,24232,24232,FALSE,TRUE,3,3,FALSE
0417439,13,2,2,24232,24238,FALSE,FALSE,6,6,FALSE
0417440,34,2,2,24232,24235,FALSE,TRUE,6,6,FALSE
0417441,234,3,3,24235,24241,FALSE,TRUE,9,9,FALSE
0417444,234,3,3,24235,24241,FALSE,TRUE,9,9,FALSE
0417446,134,3,3,24232,24241,FALSE,FALSE,9,9,FALSE
0417451,4,1,1,24232,24232,FALSE,TRUE,3,3,FALSE
0417461,234,3,3,24235,24241,FALSE,TRUE,9,9,FALSE
0417462,2,1,1,24235,24235,FALSE,TRUE,3,3,FALSE
0417463,1,1,1,24232,24232,FALSE,TRUE,3,3,FALSE
0417468,1,1,1,24232,24232,FALSE,TRUE,3,3,FALSE
0417473,124,3,3,24232,24241,FALSE,FALSE,9,9,FALSE
0417474,234,3,3,24235,24241,FALSE,TRUE,9,9,FALSE
0417476,134,3,3,24232,24241,FALSE,FALSE,9,9,FALSE
0417477,34,2,2,24232,24235,FALSE,TRUE,6,6,FALSE
0417478,1,1,1,24232,24232,FALSE,TRUE,3,3,FALSE
0417480,34,2,2,24232,24235,FALSE,TRUE,6,6,FALSE
0417482,12,2,2,24232,24235,FALSE,TRUE,6,6,FALSE
0417483,1,1,1,24232,24232,FALSE,TRUE,3,3,FALSE
0417487,123,3,3,24232,24238,FALSE,TRUE,9,9,FALSE
0417488,2,1,1,24232,24232,FALSE,TRUE,3,3,FALSE
0417490,4,1,1,24232,24232,FALSE,TRUE,3,3,FALSE
0417491,1,1,1,24232,24232,FALSE,TRUE,3,3,FALSE
0417496,1,1,1,24232,24232,FALSE,TRUE,3,3,FALSE
0417498,23,2,2,24235,24238,FALSE,TRUE,6,6,FALSE
0417499,1,1,1,24232,24232,FALSE,TRUE,3,3,FALSE
0417500,234,3,3,24235,24241,FALSE,TRUE,9,9,FALSE
0417502,1,1,1,24232,24232,FALSE,TRUE,3,3,FALSE
