case_id,implicate,pass_age_25_64,pass_income_floor_implicate,pass_complete_income_candidate,pass_valid_core_data,keep_age_only,keep_after_income_floor,keep_after_income_complete,keep_final
1678,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1678,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1679,1,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1679,2,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1679,3,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1679,4,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1679,5,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1680,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1680,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1680,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1680,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1680,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1681,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1681,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1681,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1681,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1681,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1682,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1682,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1682,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1682,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1682,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1683,1,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1683,2,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1683,3,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1683,4,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1683,5,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1684,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1684,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1684,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1684,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1684,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1685,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1685,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1685,3,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1685,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1685,5,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1686,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1686,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1686,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1686,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1686,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1687,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1687,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1687,3,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1687,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1687,5,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1688,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1688,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1688,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1688,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1688,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1689,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1689,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1689,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1689,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1689,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1690,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1690,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1690,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1690,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1690,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1691,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1691,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1691,3,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1691,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1691,5,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1692,1,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1692,2,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1692,3,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1692,4,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1692,5,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1693,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1693,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1693,3,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1693,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1693,5,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1694,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1694,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1694,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1694,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1694,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1695,1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1695,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1695,3,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1695,4,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1695,5,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1696,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1696,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1696,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1696,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1696,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1697,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1697,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1697,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1697,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1697,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1698,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1698,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1698,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1698,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1698,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1699,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1699,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1699,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1699,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1699,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1700,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1700,2,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1700,3,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1700,4,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1700,5,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1701,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1701,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1701,3,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1701,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1701,5,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1702,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1702,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1702,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1702,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1702,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1703,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1703,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1703,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1703,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1703,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1704,1,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1704,2,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1704,3,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1704,4,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1704,5,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1705,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1705,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1705,3,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1705,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1705,5,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1706,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1706,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1706,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1706,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1706,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1707,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1707,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1707,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1707,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1707,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1708,1,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1708,2,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1708,3,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1708,4,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1708,5,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1709,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1709,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1709,3,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1709,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1709,5,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1710,1,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1710,2,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1710,3,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1710,4,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1710,5,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1711,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1711,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1711,3,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1711,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1711,5,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1712,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1712,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1712,3,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1712,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1712,5,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1713,1,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1713,2,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1713,3,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1713,4,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1713,5,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1714,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1714,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1714,3,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1714,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1714,5,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1715,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1715,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1715,3,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1715,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1715,5,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1716,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1716,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1716,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1716,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1716,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1717,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1717,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1717,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1717,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1717,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1718,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1718,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1718,3,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1718,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1718,5,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1719,1,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1719,2,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1719,3,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1719,4,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1719,5,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1720,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1720,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1720,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1720,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1720,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1721,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1721,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1721,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1721,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1721,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1722,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1722,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1722,3,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1722,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1722,5,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1723,1,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1723,2,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1723,3,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1723,4,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1723,5,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1724,1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1724,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1724,3,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1724,4,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1724,5,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1725,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1725,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1725,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1725,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1725,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1726,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1726,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1726,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1726,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1726,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1727,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1727,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1727,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1727,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1727,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1728,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1728,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1728,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1728,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1728,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1729,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1729,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1729,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1729,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1729,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1730,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1730,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1730,3,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1730,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1730,5,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1731,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1731,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1731,3,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1731,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1731,5,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1732,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1732,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1732,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1732,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1732,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1733,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1733,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1733,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1733,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1733,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1734,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1734,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1734,3,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1734,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1734,5,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1735,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1735,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1735,3,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1735,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1735,5,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1736,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1736,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1736,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1736,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1736,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1737,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1737,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1737,3,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1737,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1737,5,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1738,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1738,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1738,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1738,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1738,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1739,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1739,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1739,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1739,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1739,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1740,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1740,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
