QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,VEHICYB,VEHICYB_,VEHICYR,VEHICYR_,VEHBSNZ,VEHBSNZ_,VEHNEWU,VEHNEWU_,VEHGFTC,VEHGFTC_,VEHPURMO,VEHP_RMO,VEHPURYR,VEHP_RYR,VFINSTAT,VFIN_TAT,TRADEX,TRADEX_,NETPURX,NETPURX_,DNPAYMTX,DNPA_MTX,PRINCIPX,PRIN_IPX,VEHQPMT,VEHQPMT_,PMT1MO,PMT1MO_,PMT1YR,PMT1YR_,PAYMENTX,PAYM_NTX,QINTRSTZ,QINT_STZ,QLOANM1Q,QLOA_M1Q,QBALNM1X,QBAL_M1X,QVINTM1X,QVIN_M1X,QVPRIM1X,QVPR_M1X,QLOANM2Q,QLOA_M2Q,QBALNM2X,QBAL_M2X,QVINTM2X,QVIN_M2X,QVPRIM2X,QVPR_M2X,QLOANM3Q,QLOA_M3Q,QBALNM3X,QBAL_M3X,QVINTM3X,QVIN_M3X,QVPRIM3X,QVPR_M3X,QTRADEX,QTRADEX_,QREIMBRZ,QREI_BRZ,QADITR1X,QADI_R1X,QADITR2X,QADI_R2X,QADITR3X,QADI_R3X,QDNPYMTX,QDNP_MTX,VEHEQTLN,VEHE_TLN,VEHICIB,VEHICIB_,MAKE,MAKE_,OVBPURCH,VFINANCE,FUELTYPE,FUEL_YPE,VPURINDV,VPUR_NDV,VINTRATE,VINT_ATE
20183,03802374,48,0,1,120,D,,A,,A,2,D,1,D,07,D,2018,D,,A,,A,10300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,10300,D,,A,,A,,A,,A,,A,,A,07,D,,A,,2,,A,1,D,,A
20183,03802394,28,0,5,110,D,19,D,,A,1,D,1,D,01,D,1999,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,TOY,D,,1,1,D,2,D,,A
20183,03802394,29,0,5,110,D,36,D,,A,1,D,1,D,10,D,2015,D,2,D,,A,28000,D,10000,D,,B,,B,,B,,B,,B,,B,,B,,B,,B,538,F,,B,,B,,B,540,F,,B,,B,,B,543,F,28000,D,,A,9,F,7,F,4,F,10000,D,2,D,02,D,FOR,D,,1,1,D,2,D,.0000,D
20183,03802394,30,0,5,150,D,,A,,A,1,D,1,D,12,D,2014,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,03,D,,A,,2,,A,2,D,,A
20183,03802414,19,0,5,100,D,23,D,,A,2,D,1,D,11,D,2008,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,TOY,D,,1,1,D,1,D,,A
20183,03802414,20,0,5,110,D,31,D,,A,2,D,1,D,01,D,2015,D,2,D,,A,16000,D,2000,D,15897,D,60,D,02,D,2015,D,300,D,.0500,D,41,D,5745,D,24,D,276,D,42,D,5469,D,23,D,277,D,43,D,5192,D,22,D,278,D,16000,D,,A,24,D,23,D,22,D,2000,D,2,D,02,D,KIA,D,,1,1,D,2,D,.0500,D
20183,03802454,16,0,5,110,D,32,D,,A,2,D,1,D,03,D,2013,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,JEE,D,,1,1,D,2,D,,A
20183,03802464,38,0,5,110,D,28,D,,A,2,D,1,D,,C,2014,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,TOY,D,,2,1,D,1,D,,A
20183,03802464,39,0,5,100,D,31,D,,A,1,D,1,D,12,D,2011,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,TOY,D,,1,1,D,2,D,,A
20183,03802464,40,0,5,100,D,30,D,,A,2,D,1,D,,C,2011,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,03,D,TOY,D,,2,1,D,2,D,,A
20183,03802494,15,0,5,110,D,28,D,,A,2,D,1,D,,C,,C,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,TOY,D,,2,1,D,2,D,,A
20183,03802534,15,0,5,100,D,34,D,,A,1,D,1,D,07,D,2014,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,DOD,D,,2,1,D,2,D,,A
20183,03802534,16,0,5,100,D,35,D,,A,1,D,1,D,,C,2015,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,CHE,D,,2,1,D,2,D,,A
20183,03802534,17,0,5,110,D,36,D,,A,1,D,1,D,07,D,2016,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,03,D,DOD,D,,2,,C,2,D,,A
20183,03802534,18,0,5,200,D,,A,,A,1,D,1,D,,C,2016,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,04,D,,A,,2,,A,2,D,,A
20183,03802534,19,0,5,150,D,,A,,A,1,D,1,D,,C,2016,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,05,D,,A,,2,,A,2,D,,A
20183,03802534,20,0,5,200,D,,A,,A,1,D,1,D,,C,2013,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,2,,A,2,D,,A
20183,03802554,17,0,5,100,D,26,D,,A,2,D,1,D,12,D,2007,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,MEC,D,,2,1,D,1,D,,A
20183,03802554,18,0,5,110,D,34,D,,A,2,D,1,D,03,D,2017,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,FOR,D,,2,1,D,1,D,,A
20183,03802564,14,0,1,100,D,33,D,,A,1,D,1,D,,C,2013,D,2,D,,A,14000,D,0,D,14062,D,72,D,08,D,2013,D,220,D,.0400,D,59,D,3005,D,10,D,210,D,60,D,2795,D,9,D,211,D,61,D,2584,D,9,D,211,D,14000,D,,A,10,D,9,D,9,D,0,D,2,D,01,D,CHE,D,2,1,1,D,2,D,.0300,D
20183,03802584,16,0,5,100,D,28,D,,A,2,D,1,D,,C,2013,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,HON,D,,2,1,D,2,D,,A
20183,03802594,24,0,5,110,D,23,D,,A,2,D,1,D,08,D,2010,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,GMC,D,,1,1,D,2,D,,A
20183,03802594,25,0,5,110,D,19,D,,A,2,D,1,D,11,D,2002,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,OLD,D,,1,1,D,2,D,,A
20183,03802634,12,0,5,110,D,23,D,,A,2,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,TOY,D,,,1,D,,A,,A
20183,03802704,14,0,5,110,D,20,D,,A,2,D,1,D,06,D,2017,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,01,D,JEE,D,,1,1,D,1,D,.0000,D
20183,03802714,5,0,5,100,D,,C,,A,2,D,1,D,,C,,C,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,,A,,2,1,D,1,D,,A
20183,03802724,11,0,5,110,D,19,D,,A,2,D,1,D,09,D,2000,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,CHE,D,,1,1,D,2,D,,A
20183,03802724,12,0,5,110,D,36,D,,A,2,D,1,D,03,D,2017,D,2,D,,A,19000,D,0,D,19000,D,72,D,04,D,2017,D,311,D,.0555,D,15,D,15781,D,73,D,238,D,16,D,15543,D,72,D,239,D,17,D,15303,D,71,D,240,D,19000,D,,A,73,D,72,D,71,D,0,D,2,D,02,D,JEE,D,,1,1,D,2,D,.0350,D
20183,03802734,25,0,5,100,D,32,D,,A,2,D,1,D,09,D,2015,D,2,D,,A,12000,D,2000,D,10000,D,60,D,10,D,2015,D,186,D,.0440,D,33,D,4940,D,18,D,168,D,34,D,4772,D,17,D,169,D,35,D,4603,D,17,D,169,D,12000,D,,A,18,D,17,D,17,D,2000,D,2,D,01,D,TOY,D,,1,1,D,2,D,.0269,D
20183,03802734,26,0,5,110,D,31,D,,A,2,D,1,D,06,D,2015,D,2,D,,A,10000,D,2500,D,10772,D,60,D,08,D,2015,D,200,D,.0435,D,35,D,4959,D,18,D,182,D,36,D,4777,D,17,D,183,D,37,D,4595,D,17,D,183,D,10000,D,,A,18,D,17,D,17,D,2500,D,2,D,02,D,CHE,D,,1,1,D,2,D,.0269,D
20183,03802734,27,0,5,110,D,32,D,,A,2,D,1,D,11,D,2017,D,2,D,,A,23000,D,0,D,23000,D,60,D,12,D,2017,D,387,D,.0040,D,7,D,20722,D,7,D,380,D,8,D,20342,D,7,D,380,D,9,D,19962,D,7,D,380,D,23000,D,,A,7,D,7,D,7,D,0,D,2,D,03,D,JEE,D,,1,1,D,2,D,.0315,D
20183,03802734,28,0,5,160,D,,A,,A,2,D,1,D,,C,2013,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,04,D,,A,,2,,A,2,D,,A
20183,03802744,8,0,5,100,D,35,D,,A,2,D,1,D,09,D,2017,D,,A,,A,7800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,7800,D,,A,,A,,A,,A,,A,,A,01,D,TOY,D,,2,1,D,1,D,,A
20183,03802754,27,0,5,100,D,07,D,,A,1,D,1,D,,C,,C,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,CHE,D,,1,1,D,2,D,,A
20183,03802754,28,0,5,100,D,08,D,,A,2,D,1,D,,C,,C,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,03,D,CHE,D,,2,1,D,1,D,,A
20183,03802754,29,0,5,100,D,01,D,,A,2,D,1,D,,C,,C,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,04,D,POR,D,,2,1,D,1,D,,A
20183,03802754,30,0,5,110,D,33,D,,A,2,D,1,D,04,D,2018,D,,A,,C,22000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,22000,D,,A,,A,,A,,A,,A,,A,05,D,CHE,D,,2,1,D,2,D,,A
20183,03802764,17,0,5,110,D,36,D,,A,1,D,1,D,09,D,2016,D,2,D,,A,38500,D,8000,D,27000,D,70,D,12,D,2016,D,444,D,.0485,D,19,D,20761,D,84,D,360,D,20,D,20401,D,82,D,362,D,21,D,20039,D,81,D,363,D,38500,D,,A,84,D,82,D,81,D,8000,D,2,D,01,D,FOR,D,,1,1,D,2,D,.0399,D
20183,03802764,18,0,5,110,D,27,D,,A,2,D,1,D,09,D,2016,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,FOR,D,,2,1,D,1,D,,A
20183,03802764,19,0,5,160,D,,A,,A,1,D,1,D,06,D,2012,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,03,D,,A,,1,,A,2,D,,A
20183,03802764,20,0,5,150,D,,A,,A,1,D,1,D,08,D,2014,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,04,D,,A,,1,,A,2,D,,A
20183,03802794,15,0,5,110,D,26,D,,A,2,D,1,D,05,D,2017,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,NIS,D,,2,1,D,1,D,,A
20183,03802814,16,0,5,110,D,32,D,,A,1,D,1,D,06,D,2012,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,CHE,D,,2,1,D,2,D,,A
20183,03802844,25,0,5,100,D,35,D,,A,1,D,1,D,07,D,2015,D,2,D,22000,D,25899,D,2,D,28512,D,60,D,08,D,2015,D,530,D,.0435,D,35,D,13104,D,48,D,482,D,36,D,12621,D,46,D,484,D,37,D,12137,D,44,D,486,D,25899,D,,A,48,D,46,D,44,D,2,D,2,D,01,D,MRB,D,,1,1,D,2,D,.0500,D
20183,03802844,26,0,5,100,D,01,D,,A,2,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,CAD,D,,,1,D,,A,,A
20183,03802844,27,0,5,100,D,24,D,,A,2,D,1,D,,C,2007,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,03,D,LEX,D,,2,1,D,2,D,,A
20183,03802864,20,0,5,110,D,25,D,,A,1,D,1,D,06,D,2006,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,CHE,D,,2,2,D,2,D,,A
20183,03802864,21,0,5,100,D,03,D,,A,1,D,1,D,,C,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,03,D,LIN,D,,2,1,D,2,D,,A
20183,03802864,22,0,5,100,D,37,D,,A,1,D,1,D,02,D,2018,D,,A,,A,30000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30000,D,,A,,A,,A,,A,,A,,A,04,D,FOR,D,,2,1,D,2,D,,A
20183,03802884,77,0,5,110,D,29,D,,A,1,D,1,D,10,D,2009,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,DOD,D,,2,1,D,2,D,,A
20183,03802884,78,0,5,110,D,30,D,,A,1,D,1,D,02,D,2010,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,BUI,D,,2,1,D,2,D,,A
20183,03802884,81,0,5,180,D,,A,,A,2,D,1,D,,C,,C,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,05,D,,A,,2,,A,1,D,,A
20183,03802884,83,0,5,150,D,,A,,A,2,D,1,D,05,D,2018,D,,A,,A,25243,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,25243,D,,A,,A,,A,,A,,A,,A,07,D,,A,,2,,A,1,D,,A
20183,03802904,20,0,5,100,D,30,D,,A,2,D,1,D,08,D,2012,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,TOY,D,,2,1,D,2,D,,A
20183,03802904,21,0,5,130,D,,A,,A,2,D,1,D,09,D,2017,D,,A,,A,8648,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,8648,D,,A,,A,,A,,A,,A,,A,03,D,,A,,2,,A,1,D,,A
20183,03802904,22,0,5,110,D,28,D,,A,2,D,1,D,12,D,2017,D,,A,,A,21620,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,21620,D,,A,,A,,A,,A,,A,,A,04,D,TOY,D,,2,1,D,1,D,,A
20183,03802984,11,0,5,110,D,,C,,A,1,D,1,D,,C,,C,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,ACU,D,,1,1,D,2,D,,A
20183,03803004,35,0,5,110,D,35,D,,A,2,D,1,D,05,D,2017,D,2,D,,A,40000,D,400,D,45748,D,72,D,06,D,2017,D,700,D,.0325,D,13,D,38731,D,105,D,595,D,14,D,38136,D,103,D,597,D,15,D,37539,D,102,D,598,D,40000,D,,A,105,D,103,D,102,D,400,D,2,D,01,D,CHE,D,,1,1,D,2,D,,C
20183,03803004,36,0,5,110,D,34,D,,A,2,D,1,D,02,D,2017,D,2,D,,A,11500,D,0,D,16133,D,71,D,03,D,2017,D,250,D,.0325,D,16,D,12979,D,35,D,215,D,17,D,12764,D,35,D,215,D,18,D,12549,D,34,D,216,D,11500,D,,A,35,D,35,D,34,D,0,D,2,D,02,D,DOD,D,,1,1,D,2,D,,C
20183,03803004,37,0,5,200,D,,A,,A,2,D,1,D,06,D,2015,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,03,D,,A,,2,,A,1,D,,A
20183,03803074,17,0,1,100,D,25,D,,A,2,D,1,D,08,D,2005,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,DOD,D,,1,1,D,2,D,,A
20183,03803084,27,0,5,100,D,26,D,,A,2,D,1,D,11,D,2017,D,,A,,A,3498,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3498,D,,A,,A,,A,,A,,A,,A,02,D,FOR,D,,2,1,D,1,D,,A
20183,03803094,13,0,5,100,D,20,D,,A,2,D,1,D,06,D,2003,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,FOR,D,,2,1,D,2,D,,A
20183,03803094,14,0,5,100,D,26,D,,A,2,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,NIS,D,,,1,D,,A,,A
20183,03803104,18,0,5,110,D,37,D,,A,1,D,1,D,05,D,2017,D,2,D,1200,D,46550,D,7000,D,44663,D,66,D,06,D,2017,D,725,D,.0250,D,13,D,36992,D,77,D,648,D,14,D,36344,D,76,D,649,D,15,D,35695,D,74,D,651,D,46550,D,,A,77,D,76,D,74,D,7000,D,2,D,01,D,HON,D,,1,1,D,2,D,.0250,D
20183,03803104,19,0,5,100,D,37,D,,A,1,D,1,D,04,D,2017,D,2,D,5000,D,35000,D,2000,D,33000,D,60,D,06,D,2017,D,550,D,.0000,D,13,D,26400,D,0,D,550,D,14,D,25850,D,0,D,550,D,15,D,25300,D,0,D,550,D,35000,D,,A,0,D,0,D,0,D,2000,D,2,D,02,D,HON,D,,1,3,D,2,D,.0300,D
20183,03803124,15,0,1,100,D,38,D,,A,1,D,1,D,07,D,2018,D,,A,,A,21000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,21000,D,,A,,A,,A,,A,,A,,A,01,D,NIS,D,1,2,1,D,2,D,,A
20183,03803154,11,0,5,110,D,22,D,,A,2,D,1,D,07,D,2014,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,HON,D,,2,1,D,2,D,,A
20183,03803164,20,0,5,100,D,34,D,,A,2,D,1,D,03,D,2016,D,2,D,,A,34000,D,3000,D,29000,D,60,D,05,D,2016,D,599,D,.0880,D,26,D,18442,D,135,D,464,D,27,D,17978,D,132,D,467,D,28,D,17511,D,128,D,471,D,34000,D,,A,135,D,132,D,128,D,3000,D,2,D,01,D,LIN,D,,1,3,D,2,D,.0290,D
20183,03803174,36,0,5,100,D,33,D,,A,1,D,1,D,09,D,2013,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,HYU,D,,1,1,D,2,D,,A
20183,03803174,37,0,5,110,D,22,D,,A,1,D,1,D,05,D,2002,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,LEX,D,,1,1,D,2,D,,A
20183,03803194,36,0,5,110,D,33,D,,A,2,D,1,D,02,D,2016,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,JEE,D,,1,1,D,2,D,,A
20183,03803194,37,0,5,110,D,34,D,,A,2,D,1,D,10,D,2017,D,,A,,A,52000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,52000,D,,A,,A,,A,,A,,A,,A,02,D,POR,D,,2,1,D,2,D,,A
20183,03803204,25,0,5,100,D,,C,,A,2,D,1,D,12,D,2014,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,CHE,D,,2,1,D,1,D,,A
20183,03803204,26,0,5,100,D,,C,,A,2,D,1,D,07,D,2015,D,2,D,,A,,C,,C,,B,,B,,B,,B,,B,,B,,B,,B,,B,153,F,,B,,B,,B,154,F,,B,,B,,B,154,F,,B,0.10,D,26,F,25,F,25,F,,C,2,D,02,D,NIS,D,,1,1,D,1,D,.0450,D
20183,03803214,12,0,5,100,D,19,D,,A,2,D,1,D,03,D,2017,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,VOK,D,,2,1,D,1,D,,A
20183,03803224,56,0,5,110,D,31,D,,A,2,D,1,D,,C,2013,D,1,D,,A,15302,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,15302,D,,A,,A,,A,,A,,A,2,D,01,D,TOY,D,,1,1,D,2,D,.0400,D
20183,03803224,57,0,5,110,D,25,D,,A,1,D,1,D,,C,2005,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,DOD,D,,1,1,D,2,D,,A
20183,03803224,58,0,5,140,D,,A,,A,1,D,1,D,09,D,2011,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,03,D,,A,,1,,A,2,D,,A
20183,03803224,59,0,5,180,D,,A,,A,1,D,1,D,09,D,2002,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,04,D,,A,,2,,A,2,D,,A
20183,03803234,35,0,5,100,D,28,D,,A,1,D,1,D,08,D,2007,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,CHR,D,,1,1,D,2,D,,A
20183,03803284,19,0,5,110,D,27,D,,A,1,D,1,D,10,D,2006,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,CHE,D,,2,1,D,2,D,,A
20183,03803284,20,0,5,150,D,,A,,A,1,D,1,D,08,D,2016,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,,A,,2,,A,2,D,,A
20183,03803284,21,0,5,150,D,,A,,A,1,D,1,D,06,D,2015,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,03,D,,A,,2,,A,2,D,,A
